transaction_id,product_name,main_category,item_count,items,source
3250546095238,Moutarde Mi-Forte,moutardes mi fortes,7,graines de moutarde | vinaigre d'alcool | huile de colza | farine de moutarde | stabilisant : gomme xanthane | acidifiant : acide citrique | conservateur : disulfite de potassium,Open Food Facts
6111250477482,La jardinière,sauces,4,tomate | huile de tournesol | amidon de maïs modifié | oignon,Open Food Facts
3229820762050,Sauce soja,groceries,5,fèves de soja dégraissées | sel marin | blé | alcool | fèves de soja (0,Open Food Facts
8480000171634,Tomate frito receta artesana,fried tomato sauces,3,tomate | aceite de oliva | ajo,Open Food Facts
5000157076397,heinz mayo,groceries,5,rapeseed oil | pasteurized free range egg yolk | spirit vinegar | starch | mustard seeds,Open Food Facts
3217450004428,Salad Sauce | Dijonnaise | Without Oil,groceries,11,moutarde à l'ancienne (vinaigre de pommes | graines de moutarde | sel marin | moutarde forte de dijon (vinaigre d'alcool | vinaigre d'alcool | concentré de jus de pomme | fibre d'acacia | jus de citron concentré | épices | épaississant | ingrédients issus de l'agriculture biologique,Open Food Facts
3038359005572,Panzani sauce pesto tomates sechees 200g,pâtes au pesto,11,concentré de tomates | huile de tournesol | pulpe de tomates avec morceaux | tomates séchées | grana padano aop (lait | œuf | concassé de noix de cajou | basilic 1 | poivron rouge | arômes naturels | antioxydant : acide ascorbique,Open Food Facts
6111021021005,Aicha Tomate,tomato pastes,5,tomato | vegetable | fruit vegetable | date de production p | voir couvercle onrommer,Open Food Facts
3265478858004,Vinaigrette légère vinaigre balsamique tomates et tomates séchée,vinaigrettes allegees en matieres grasses,11,ingrédients : eau | huile d'olive vierge extra | huile de colza | purée de tomates mi réduite 13 | vinaigre balsamique (vinaigre de vin | moût de raisin concentré | vinaigre de vin blanc | vinaigre de vin rouge | ail | poivron | tomates séchées,Open Food Facts
8722700479475,REAL MAYONNAISE,groceries,7,rapeseed oil | egg | egg yolk (7 | spirit vinegar | lemon juice concentrate | paprika extract | sunflower oil,Open Food Facts
8722700139201,moutarde douce fine et douce,sweet mustards,8,vinaigre d'alcool | graines de moutarde | huile de colza | dextrose | farine de moutarde | arômes naturels | acidifiant : acide citrique | conservateur disulfite de potassium,Open Food Facts
87157857,Mayonnaise American Style,mayonnaises,7,huile de colza | jaune d' œuf pasteurisé | vinaigre | amidon | graines de moutarde | épices | antioxydant,Open Food Facts
8076809580724,Pesto genovese senza aglio 190g,groceries,8,huile de tournesol | basilic | noix de cajou | fromage parmigiano reggiano aop | fibre de maïs | lactosérum en poudre | protéines de lait | arômes naturels huile d'olive vierge extra,Open Food Facts
8710522922002,AMORA Ketchup 5 Ingrédients Flacon Souple 273g,groceries,6,les 5 ingrédients de notre recette sont : des tomates² | du vinaigre d'alcool | du sucre | un peu de sel 0 | un extrait d'épices 0 | ²tomates issues de l'agriculture durable,Open Food Facts
3038359006456,Panzani - bc - tomacouli nature 500g (big),puree de tomates fraiches,5,fresh tomatoes | vegetable | fruit vegetable | tomato | e330,Open Food Facts
8410066112845,сос с пармезан HEINZ,caesar sauces,16,soybean oil | wine vinegar | parmesan cheese | egg yolk | vinegar | flavorings | acidifier | mustard seeds | garlic powder | malt vinegar | molasses | onion powder | anchovies | tamarind | antioxidant (calcium disodium edta | extract rich in tocopherols,Open Food Facts
8480000171511,Tomate frito,fried tomato sauces,9,e tomate | aceite de girasol | almidón de maíz | cebolla | ajo y conservador . producto de españa. p tomate | óleo de girassol | amido de milho | cebola | alho e conservante . produto de espanha,Open Food Facts
8715035110502,Sojasauce,sauces au soja salees,4,wasser | sojabohnen | weizen | speisesalz,Open Food Facts
8710522924327,Mayonnaise 5 ingrédients,groceries,4,graines de moutarde | vinaigre d'alcool | sel) du jaune d'œuf réhydraté origine france 5 | une touche de sel 0,Open Food Facts
8076809582643,Pesto Basilico Limone,green pestos,9,huile de tournesol | basilic | fibre de maïs | noix de cajou | lactosérum en poudre | zeste de citron | protéines de lait | arôme naturel | jus de citron concentré,Open Food Facts
8715035250307,Sauce soja sucrée,groceries,6,sauce soja (eau | graines de soja | blé | glucose | vin | extrait de levure,Open Food Facts
8715700117829,Heinz Mayonesa,mayonnaises,5,rapeseed oil | pasteurized egg yolk | vinegar | starch | mustard seeds,Open Food Facts
3564707129732,Pesto verde,green pestos,12,basil | extra virgin olive oil | cashew nuts | parmigiano reggiano pdo cheese 6 | cow's milk | rennet | pine nuts | oat fiber | acidity corrector: lactic acid | garlic | antioxidant: ascorbic acid | ingredients from organic farming,Open Food Facts
50157617,Ketchup,groceries,4,tomates | vinaigre | extraits d'épices et d'herbes | épice,Open Food Facts
3038359007620,Panzani - spf - sauce bolognaise pur boeuf 400g,bolognese sauces,10,pulpe de tomates et concentré de tomates | boeuf français | légumes frais (carottes | oignons | amidon transformé de maïs | huile de tournesol | persil 0 | arômes | ail | poivre,Open Food Facts
7613039830727,MAGGI Fond de Veau boîte 110g,veal stock,17,fécule | sirop de glucose | farine de blé | tomate | extrait de levure | oignon | viande de veau 2 | arôme | huile de tournesol | ail | extrait de vin blanc | poivre blanc | antioxydant . peut contenir : céleri | œufs | lait | moutarde | soja,Open Food Facts
8001060375109,Classic BASIL PESTO,green pestos,13,basil | vegetable oil blend (sunflower seed oil | olive oil | cheeses milk (cheese | parmigiano reggiano pdo cheese | pecorino romano pdo cheese | cashew nuts | glucose | potato | pine nuts | acidity regulator: lactic acid | natural garlic flavouring | extra virgin olive oil,Open Food Facts
6111184007625,Sauce andalouse star 290 g,sauces andalouses,31,huile de colza | sirop de glucose | vinaigre de table | câpre | jaune d'œufs | épices | amidon modifié | concentré de tomate | piment | citron confit | moutarde | concentré de citron | correcteurs d'acidité | lactate de calcium | acide lactique | gomme xanthane | conservateurs | sorbate de potassium | benzoate de sodium | arômes | amidon | paprika | arôme naturel | oléorésine de paprika | épaississant | gomme guar | caramel ammoniacal | édulcorant | sucralose | antioxydant | calcium disodium edta,Open Food Facts
3248832940539,Poulet🐔 au Curry et Noix de Coco 🥥,low fat prepared meals,20,riz cuit 22 | amidon | carottes 11 | poivrons rouges | oignons | crème fraîche légère | noix de coco en poudre | champignons noirs réhydratés 1 | raisins secs 0 | amidon de maïs | farine de blé | épices curry 0 | lait écrémé en poudre | huile de colza | arôme naturel (contient œuf | blé | céleri | ail | jus de citron concentré | gingembre,Open Food Facts
8712566134144,Dijon Originale,groceries,7,mustard seed | condiment | mustard | spirit vinegar | vinegar | e330 | e224,Open Food Facts
3563490017226,Moutarde de Dijon,dijon mustards,6,mustard seed | condiment | mustard | alcohol vinegar | vinegar | e330,Open Food Facts
3265472278006,Lessieur 220g,mayonnaises,9,ingredients /ai huile de colza | vinaigre | jaune d'euf frais | amidon modifié acidifiant:acidé citrique | épaississant: gomme xanthane | colorants : uteine et extrạit đe paprika | antioxydant: e385 | arômes (dont arome auçle. n0/:1.&lt | l &quot,Open Food Facts
8715035130302,Sojasauce,sauces au soja salees,6,wasser | sojabohnen | weizen | speisesalz | branntweinessig | zucker,Open Food Facts
6111184002958,Ketchup stat 330g,groceries,9,concentré de tomate | vinaigre de table | sirop de glucose fructose | épaississant amidon modifié | arôme | conservateurs (e202 | e211 | stabilisant e415 | épice,Open Food Facts
6111184007632,Sauce Burger (Goût cheese),groceries,27,sirop de glucose fructose | cornichons (cornichons | vinaigre de table et sel | vinaigre de table | jaune d'oeufs | épaississants: amidon modifié | concentré d'ananas | moutarde | arôme | concentré de citron | correcteurs d'acidité (e270 | e330 | stabilisant: e415 | conservateurs (e202 | e211) oignon | ، مثبت: e415، مواد حافظة (e202 | 5/ kj 1763 | 2/ كيلوكالوري 425 | لمغرب بما فيها أحماض دهنية مشبعة و2 | 3g $23 | 99 20 | 4g 40 | 869 $2 | 62g vmm menas 6 111184 007632 0522 90 10 61 www | vmm | ma رقم الاعتماد الصحي onssa ag | s/onssa n' csa,Open Food Facts
3560070503445,Mayonnaise à la moutarde de Dijon,groceries,9,huile de tournesol | jaune d' œuf | moutarde de dijon [vinaigre de cidre | graines de moutarde | acidifiant : acide citrique] | vinaigre d'alcool | sucre de canne | arôme naturel de moutarde | biologique,Open Food Facts
3700663000474,L'incroyable Ketchup,groceries,10,tomates france et italie | légumes france (33 | carotte | betterave | oignon | vinaigre d'alcool | pomme de terre | concentré de jus de pomme | sucre de canne équitable (3 | huile de tournesol vierge,Open Food Facts
5000111046244,HP Sauce,brown sauces,9,tomatoes | malt vinegar | molasses | glucose fructose syrup | spirit vinegar | dates | modified cornflour | rye flour | tamarind,Open Food Facts
8410066118090,HEINZ,groceries,4,tomates | huile de tournesol | amidon modifié | extraits d'ail et d'oignons,Open Food Facts
8714100795545,Amora Sauce Barbecue 285g,groceries,21,vinaigre de vin blanc | purée de tomates double concentrée | mélasse | amidon modifié de maïs | sauce worcestershire (eau | sirop de glucose | vinaigre de malt d'orge | arômes | extrait d'oignon | anchois | jus de citron concentré | épices | herbes | ail en poudre | huile de colza | arôme de fumée | farine de moutarde | oignon fumé en poudre | conservateur : acide sorbique | épaississant : gomme xanthane | arôme,Open Food Facts
3478820013185,Coulis de tomate bio,epicerie,8,puree de tomate mi reduite | vegetable | fruit vegetable | tomato | tomato puree | ingredienten | half gereduceerde tomatenpuree tot | producten afkomstig uit de biologische landbouw,Open Food Facts
8712566145003,Amora mayo fouettee 398g,groceries,8,huile de colza | œuf | vinaigre d'alcool | amidon modifié de maïs | jus de citron concentré | arôme | antioxydant : calcium disodium edta | extrait de paprika,Open Food Facts
8722700114703,Amora Sauce Barbecue Flacon Souple 490g,groceries,18,white wine vinegar | semi concentrated tomato puree | molasses | modified corn starch | worcestershire sauce (water | glucose syrup | malt vinegar | onion extract | anchovies | olive oil | concentrated lemon juice | sunflower oil | smoke flavor | mustard flour | smoked onion powder | thickener: xanthan gum | preservative: sorbic acid | aroma,Open Food Facts
8076809576574,Pesto Rustico Pomodori Secchi,red pestos,8,tomato pulp | sunflower oil | sundried tomatoes | onion | basil | garlic | oregano | capers,Open Food Facts
8720182592446,Real Mayonnaise,mayonnaises,6,rapeseed oil | egg & egg yolk | spirit vinegar | lemon juice concentrate | paprika extract | sunflower oil,Open Food Facts
20170196,Sweet Chilli sauce - Vitasia - 700ml,salse sweet chili,10,wasser | zucker | chilischoten | paprika | modifizierte stärke | speisesalz säuerungsmittel: essigsäure | knoblauch | zwiebeln | verdickungsmittel: xanthan | konservierungsstoff: kaliumsorbat,Open Food Facts
8712566361601,Amora Sauce Samouraï 255g,groceries,15,huile de colza | vinaigre d'alcool | amidon modifié de maïs | jaune d'œuf | piment rouge 1 | purée de tomates double concentrée | moutarde (eau | graines de moutarde | arômes | épices | poivron rouge | ail en poudre | extrait de levure | piment de cayenne 0 | extrait de paprika,Open Food Facts
8720182298553,Maille mout vdt eau 245g,dijon mustards,4,graines de moutarde | vinaigre d'alcool | acidifiant : acide citrique | conservateur : disulfite de potassium,Open Food Facts
4002359018268,Sauce soja salée,sauces au soja salees,3,sauce de soja (eau | graines de soja | blé,Open Food Facts
3292070009947,"Houmous à la libanaise, thym et sésame doré",hummus,14,thym 0 | conservateur: sorbet de potassium | traces éventuelles de céréales contenant du gluten | crustacés | œufs | poissons | soja | lait | moutarde | fruits à coques | mollusques | sulfites | céleri et lupin | conditionné sous atmosphère protectrice,Open Food Facts
5000157143037,Seriously good mayonnaise,mayonnaises,5,rapeseed oil | pasteurised free range egg yolk | spirit vinegar | starch | mustard seeds,Open Food Facts
3560071462475,Pesto basilic roquette basilicum en rucola,green pestos,19,huile de tournesol | basilic | ricotta 5 | lactosérum | lait | correcteur d'acidité : acide citrique | persil | noix de cajou | fromage pecorino romano aop | roquette 1 | protéines de lactosérum | flocons de pomme de terre | fibres végétales de bambous et d'agrumes | purée d'ail | thym | marjolaine | antioxydant : acide ascorbique | correcteur d'acidité : acide lactique | peut contenir des traces d'arachides,Open Food Facts
6921804700269,CRISPY CHILLI OIL,spicies,7,soybean oil | chilli | onion | fermented soybeans [soybeans | water] | flavour enhancer | sichuan pepper powder,Open Food Facts
8714100903506,Tabasco rouge 60ml,hot sauces,6,alcohol vinegar | vinegar | red chili pepper | vegetable | fruit vegetable | chili pepper,Open Food Facts
5060092690331,Real Mayonnaise,groceries,7,rapeseed oil | free range pasteurised whole egg | extra virgin olive oil | unrefined raw cane sugar | acid: acetic acid | sea salt | mustard,Open Food Facts
8005110003363,Sauce tomates cuisinées,sauce tomates cuisinees,6,pulpe de tomate 60 | coulis de tomate datterino 26 | triple concentré de tomate 6 | huile d'olive vierge extra monovariétale ogliarola 2 | carotte | échalote,Open Food Facts
8722700431237,Amora Moutarde Douce Verre 190g,epicerie,8,vinaigre d'alcool | graines de moutarde | huile de colza | stabilisant : gomme xanthane | farine de moutarde | acidifiant : acide citrique | arômes naturels | conservateur : disulfite de potassium,Open Food Facts
